,id,tid,content,liketimes,updated_at
580,86672,39215,这个底盘悬挂是怎样的？还有就是质保情况如何,0,2021-10-21
581,86565,39215,之前看图感觉白色好看，但看完这个感觉灰色显得更大气一点,0,2021-10-21
582,91699,39041,哈哈哈哈，可以来一期座椅加热了,0,2021-11-04
583,85621,39041,通风必须得是吸风的,0,2021-10-18
584,85486,39041,小鹏P5的座椅通风，是不是只有屁股没有后背的,0,2021-10-18
585,85301,39041,吸风式的感觉更爽，就是支持的不多,0,2021-10-17
586,85068,39041,深圳没座椅通风可不行,0,2021-10-15
587,85022,39041,通风的效果怎么样？,0,2021-10-15
588,84962,39041,南方确实座椅通风更重要，座椅加热一年都开不了几次,0,2021-10-15
589,84944,39041,我在杭州试的C11试驾车是吸风的{:呆滞:},0,2021-10-15
590,84916,39041,我19年加的座椅通风2000块{:捂脸:}富兰克林的才1000块，今天开心不起来了,0,2021-10-15
591,84897,39041,这台p7多久没洗车了，白色坐垫黑到ps都拯救不了😂,1,2021-10-15
592,95219,38903,买这个车的人估计也就是：对Mustang品牌有情怀且想要绿牌的那帮人。当然底盘调教那肯定不差的，但是其他部分平平无奇，续航/车机/UI/自动驾驶等完全无法提起购买的兴趣，37万买啥不好？特斯拉ModelY，蔚来EC6不香嘛？销量绝对垫底,0,2021-11-12
593,84864,38903,cc大佬颜值真高,0,2021-10-18
594,84663,38903,传统车企新能源一发力，国产车企也只能拼价格了{:捂脸:},0,2021-10-13
595,84485,38903,为啥这封面cc看起来有点懵逼,0,2021-10-13
596,84172,38903,野马也开始发力了,0,2021-10-11
597,84147,38903,人家特斯拉3.6秒续航600，这个490，是不是技术差的有点多,0,2021-10-11
598,84122,38903,如果是轿跑可能会考虑 SUV兴趣不大,0,2021-10-11
599,84117,38903,这设计肌肉感MM,0,2021-10-11
600,84112,38903,电马颜值挺高的。,0,2021-10-11
601,84110,38903,那个模拟声浪在副驾录的，感觉不明显，你如果在主驾会声音很明显，那种类V8 的声音在耳边,0,2021-10-11
602,83559,38738,有机会也去试驾一下,0,2021-10-09
603,83556,38738,这个还有华为的自动驾驶系统加持,0,2021-10-09
604,83555,38738,为什么销量上不去呢,0,2021-10-09
605,83457,38738,外观内饰都没有让人眼前一亮特别喜欢的感觉,0,2021-10-09
606,83436,38738,华为的自动驾驶辅助上车了吗？,0,2021-10-09
607,83197,38738,外观不符合国人审美,0,2021-10-08
608,83079,38738,还是轿车好看,0,2021-10-08
609,83078,38738,车子很香的样纸,0,2021-10-08
610,83067,38738,所以总体评价怎么样？,0,2021-10-08
611,82542,38501,找到组织了，以后每天拜读大个文章,0,2021-10-04
612,81266,38501, 发动机不能直驱，那上了高速一样不给力呀。,0,2021-09-29
613,81257,38501,靓仔，你看好这车不？,0,2021-09-30
614,82306,38493,换壳大法又重现江湖，,0,2021-10-03
615,81326,38493,{:微笑:}疯了，24KW，只有慢充，卖6W。,0,2021-09-30
616,81279,38493,贵！,0,2021-09-29
617,146581,38460,https://apps.apple.com/cn/app/id1101124197,0,2022-03-16
618,84292,38460,座椅通风、加热功能都有，很暖心的设计啊,0,2021-10-12
619,84291,38460,现在的车子真智能，满满的科技感,0,2021-10-12
620,84290,38460,这么好看的车子不火才怪,0,2021-10-12
621,84287,38460,内饰很有科技感啊，是当下人喜欢的,0,2021-10-12
622,84286,38460,是家用车的不错选择,0,2021-10-12
623,84282,38460,这款车身颜色就挺好看的，开出去很有抢眼,0,2021-10-12
624,84280,38460,电车的设计越来越潮流了,0,2021-10-12
625,84274,38460,我感觉这车是真不错，外观很帅啊,0,2021-10-12
626,84273,38460,这样的造型我倒是挺喜欢的，不知道哪里有体验店呀,0,2021-10-12
627,87722,38430,希望和哪咤一样三电终身质保,0,2021-10-24
628,83541,38430,接下来会不吹测一次？,0,2021-10-09
629,83540,38430,是不是也像几何一样的续航给力呢？,0,2021-10-09
630,83538,38430,价格不错，就是车头有点丑,0,2021-10-09
631,82014,38430,"有没有感觉这车加速还挺可以的
然后这个动能回收是不是重启又会重置到L2",0,2021-10-04
632,81680,38430,Nvh怎么样？电机声音大吗,0,2021-10-02
633,81633,38430,这价格还是传统车企的车靠谱,1,2021-10-01
634,81614,38430,期待上市后的表现,1,2021-10-01
635,81422,38430,看起来性价比相当高，T03遇到对手了,1,2021-09-30
636,81407,38430,电池能大点，换成电子手刹，中控屏车机在给力点，价格多1W也行哈,1,2021-09-30
637,80853,38273,为什么把车做的这么高,0,2021-09-27
638,80723,38273,跟p7还是有差距,0,2021-09-27
639,80617,38273,头图感觉猛一看像老头乐,0,2021-09-26
640,79982,38273,比p7的自动泊车，如何？,0,2021-09-24
641,141862,38147,EC6有几个麦克风呢？感觉后排识别率不比理想one差,0,2022-03-07
642,86520,38147,坐等蔚来老车年底的8155芯片升级。,0,2021-10-20
643,86407,38147,"但凡真的用过特斯拉的，就知道它的娱乐系统真的很垃圾，包括地图导航…
不得不说，在这方面还是国产更先进（单说智能座舱，别的不清楚）",1,2021-10-20
644,85318,38147,新出现的厉害之处在于，总能像教科书般给予别人知识点，速度快又精确，打蛇打七寸。,0,2021-10-17
645,84953,38147,喜马拉雅的受众应该是非常多的，尤其是有孩子的,0,2021-10-15
646,83884,38147,个人还是比较倾向小鹏同学，尤其可见即可说,0,2021-10-11
647,83655,38147,芯片算力不讲一下，表示遗憾{:抽烟:},0,2021-10-10
648,83535,38147,期待G3车主也能被重视，车机UI该优化了,0,2021-10-09
649,83462,38147,还是喜欢蔚小理的内饰,0,2021-10-09
650,83365,38147,昨晚睡觉前看了一半，睡醒后接着看后一半，对比的真好，对P7更加期待,1,2021-10-10
651,79428,38090,落伍的车 👀,0,2021-09-22
652,79222,38090,给人还是一种油车的感觉,0,2021-09-22
653,79149,38090,这车感觉跟P5挺般配,0,2021-09-23
654,77593,37922,扫描图片二维码，回复相应车型，进入对应车型交流群，直面各路大咖和媒体。,0,2021-09-15
655,79102,37922,特别期待小白老师对于这款车的视频评测,0,2021-09-21
656,77875,37922,外观不错,0,2021-09-16
657,77658,37922,外观是很符合年轻人的审美,0,2021-09-15
658,77646,37922,电车首选，福特的第一款电动车肯定不差,0,2021-09-15
659,77543,37922,有Carplay吗,0,2021-09-15
660,77496,37922,电池容量是不是比外国减少了,0,2021-09-15
661,77475,37922,我也报名了试驾,0,2021-09-15
662,77470,37922,准备睡了，看见小白同学的试驾报告瞬间就清醒了，最期待的电野马测评{:眯眼看:},0,2021-09-15
663,79832,37729,奇丑无比,0,2021-09-24
664,79806,37729,看到续航，可能更多人会选择同价位的t03吧,0,2021-09-24
665,79802,37729,外观是真的好看,0,2021-09-24
666,79787,37729,这外观颜色我喜欢～,0,2021-09-24
667,81172,37587,不知道车机系统是什么芯片？,0,2021-09-29
668,76425,37587,这一套NDA是谁的方案呀，禾多？,0,2021-09-11
669,76290,37587,702的电池多少度？,0,2021-09-09
670,76142,37587,实话讲，和小鹏的智能语音系统还有不小差距,0,2021-09-08
671,76139,37587,方向盘样式怎么没换？太老气了,0,2021-09-08
672,76095,37587,重点是价格多少？,0,2021-09-09
673,76048,37587,17-23万价格区间最佳选择。,0,2021-09-08
674,76040,37587,有测试自动变道超越慢车功能吗？通过小半径曲线匝道的成功率如何？之前的埃安车型似乎不太能够应对小半径曲线匝道。,0,2021-09-09
675,76039,37587,不能识别施工指示牌和雪糕筒，应该是NDA唯一的槽点了，希望后续OTA后能实现识别这俩，不然用起来还是不太放心。,0,2021-09-09
676,76008,37587,全文看下来，感觉除了外观延续了V的流线型设计，前面大灯改得更饱满简洁，还是保持了V的设计风格的，但内饰以及配置就来了个全新升级了，内饰可以说跟V全改了，很有新势力走科技感那味，然后动力配置以及电池都来了个大升级，那么高功率以及长续航的电池应该很贵吧，那VP还能保持V那么有竞争力的价格吗{:俏皮:},2,2021-09-08
677,91066,37510,感谢,0,2021-11-02
678,84185,37510,你好，可以申请公众号转载吗？微信公众号：carseatdesign,0,2021-10-12
679,77220,37510,把近期准备上市的p5给漏了呀，这个小板凳也要测一测,0,2021-09-14
680,75780,37510,后排坐的不舒服,0,2021-09-07
681,75724,37510,感谢分享，学习了！！！,0,2021-09-07
682,75662,37510,极星完全没有小板凳。,0,2021-09-06
683,75524,37510,建议加上一个靠背角度，这个也会很直接影响后排的舒适性。{:眯眼看:},2,2021-09-06
684,75521,37510,极氪的座椅如果前端能稍微往上翘一些应该会对大腿的承托更好,0,2021-09-06
685,75498,37510,不错不错,0,2021-09-06
686,75458,37510,"汉的后排宽度多少啊？
",0,2021-09-06
687,77221,37453,这辆车蛮好的，为了LV1尽力了。,0,2021-09-14
688,74983,37453,西装暴徒{:酷:},0,2021-09-03
689,108463,37407,这个充气床可以用在别的车上嘛？比如理想{:眯眼看:},0,2021-12-10
690,77222,37407,封面美女我见过，是新出行内部人员吧{:眯眼看:}{:眯眼看:},0,2021-09-14
691,77154,37407,感觉p5应该不错,0,2021-09-13
692,75781,37407,感觉有点麻烦,0,2021-09-07
693,75480,37407,加了双激光雷达的，还有城市NGP 这些是P7暂时没有的，不知道后期P7会不会有改款呢,0,2021-09-06
694,75478,37407,P5的智能空间能躺平这个挺符合现在年轻人的，现在的年轻人只想躺平，哈哈哈,0,2021-09-06
695,74930,37407,挺有趣的功能,2,2021-09-03
696,74913,37407,据说P5搭载的两颗雷达的技术参数均为业内领先水平，NGP的安全性应该也很高。,1,2021-09-03
697,74884,37407,第三空间完全是鸡肋,1,2021-09-03
698,74862,37407,万一个头高睡着了一脚蹬屏幕上怎么办,1,2021-09-03
699,74863,37364,扫码添加小当家微信，回复关键词“埃安”即可加入对应交流群。,0,2021-09-03
700,77223,37364,牛的，只是充得越快虚电越多？？,0,2021-09-14
701,75782,37364,充电桩能跟上吗？,0,2021-09-07
702,75473,37364,现在1c都已经一块五六一度了，3c还不得4块钱一度电，这个趋势利好燃油车,0,2021-09-06
703,75295,37364,确实牛逼,0,2021-09-04
704,75168,37364,特斯拉的 V3 应该能达到 380 千瓦吧？,0,2021-09-04
705,75167,37364,最后一个表格应该写上各种车型已测到的峰值充电功率。,0,2021-09-04
706,75155,37364,还是看普及率了 ,0,2021-09-04
707,75068,37364,800V高电压yyds,0,2021-09-03
708,74920,37364,AION的6C超级快充也太飒了,0,2021-09-03
709,74440,37285,扫码回复“p5”进入p5交流群,1,2021-09-01
710,77224,37285,给大佬点个赞！,0,2021-09-14
711,77155,37285,感觉p5应该不错,0,2021-09-13
712,75149,37285,一堆高科技结果整个板悬？打扰了,0,2021-09-04
713,74803,37285,我觉得最不可思议的就是把紫色作为主色调来迎合年轻人，哇真是太丑了！把这个车不高的逼格又拉低了几个档次,0,2021-09-02
714,74709,37285,看了几个试驾视频，得出的结论是驾驶感受很拉胯，毕竟悬架成本在那呢。,0,2021-09-02
715,74672,37285,其实看得出这个价格的用户群体更多的还是会在乎空间和价格，估计中低配会有良好的市场表现,0,2021-09-02
716,74649,37285,小鹏P5应该会大卖,0,2021-09-02
717,74642,37285,产品力不错，价格给力就好了,0,2021-09-02
718,74639,37285,轴距太短，不好看,0,2021-09-01
719,74443,37255,扫码回复“p5”进入p5交流群,0,2021-09-01
720,80067,37255,太丑了,0,2021-09-24
721,77225,37255,这辆车蛮好的，为了LV1尽力了。,0,2021-09-14
722,77156,37255,感觉p5应该不错,0,2021-09-13
723,75785,37255,我还是喜欢看横屏,0,2021-09-07
724,74915,37255,希望能出一个460的续航测评,0,2021-09-03
725,74494,37255,这么大块竖屏看视频只有中间一小块，真的挺奇怪,0,2021-09-01
726,74480,37255,这套UI融合了p7和G3，有内味了,0,2021-09-01
727,74427,37255,期待激光雷达和后续更新！{:眯眼看:},0,2021-09-01
728,77226,37224,这辆车蛮好的，为了LV1尽力了。,0,2021-09-14
729,75786,37224,cltc偏差太多了吧,0,2021-09-07
730,73949,37224,怎么感觉像极氪,0,2021-08-30
731,73909,37224,还以为小鹏p5呢,0,2021-08-29
732,83554,37214,这款车轴距和ID4一样。。,0,2021-10-09
733,80100,37214,老实说，现在430的续航真的不够，好歹也上个550嘛，三元里平时充电最好冲到90%，430的续航在冬天太慌了。,0,2021-09-25
734,77227,37214,这辆车蛮好的，为了LV1尽力了。,0,2021-09-14
735,74308,37214,这个还可以,0,2021-08-31
736,74225,37214,ID系列的造型风格还是小型车好看些。就是前面的下进气口，这个表情有点猥琐！,0,2021-08-31
737,74025,37214,这个白色方向盘，真不耐脏,0,2021-08-30
738,74017,37214,为什么只拍前轮，难道后轮是鼓刹？还有这内饰也太面包车了吧{:抽烟:},0,2021-08-30
739,73955,37214,好看！！！！,0,2021-08-29
740,73937,37214,20寸的胎{:担忧:},0,2021-08-29
741,73921,37214,听说价格和燃油高尔夫差不多持平,0,2021-08-29
742,77229,37184,这个是不是就是车展女权风那个？,0,2021-09-14
743,77228,37184,这辆车蛮好的，为了LV1尽力了。,0,2021-09-14
744,75787,37184,哈哈哈 这个可爱,0,2021-09-07
745,74280,37184,这车实在是太卡哇伊了,0,2021-08-31
746,73702,37184,中控屏是随便找个安卓屏装上的吗？{:担忧:},0,2021-08-29
747,73694,37184,好可爱，我要是18岁，我肯定就买了~真的好可爱。,0,2021-08-29
748,73654,37184,好可爱啊，爱了，爱了,0,2021-08-29
749,73651,37184,哈哈，厉害了，奇瑞要开窍了,1,2021-08-29
750,73632,37184,这车子卖得好不好 得看女车主喜不喜欢这样的设计,1,2021-08-29
751,73616,37184,牛,1,2021-08-29
752,81174,37179,再买比亚迪我就是头铁的韭菜,0,2021-09-29
753,77230,37179,这不是隔老车主韭菜吗,0,2021-09-14
754,73962,37179,依然没有华为鸿蒙加持？？,0,2021-08-29
755,73936,37179,这UI依旧很土，很符合比亚迪的气质,0,2021-08-30
756,73907,37179,这车新款用的是什么车机芯片呀？,0,2021-08-31
757,73871,37179,老车主不如狗啊不如狗,0,2021-08-30
758,73853,37179,新交付的车都是用新的芯片带5g功能吗？,0,2021-08-29
759,73835,37179,品位略有提升,0,2021-08-29
760,73832,37179,“作为比亚迪旗舰纯电轿车，汉 EV 早在 2019 年就已经正式上市”，这句话错了，是20年上市。。,0,2021-08-29
761,74444,37148,扫码回复“p5”进入p5交流群,0,2021-09-01
762,107826,37148,等你们的冬季测试,0,2021-12-09
763,101934,37148,车型不一样电池也不一样,0,2021-11-27
764,92632,37148,测个极氪001吧,0,2021-11-19
765,77231,37148,整个视频看完了，这续航感觉很黄金右脚了,0,2021-09-14
766,74484,37148,这么贵,0,2021-09-01
767,74473,37148,几何a是个什么情况 70的电跑这么多,0,2021-09-01
768,74465,37148,哪里可以看到所有测过车型的排行表？,0,2021-09-01
769,74450,37148,在夏天，600可以跑500，那冬天的话，550E估计也就是400不到了,0,2021-09-01
770,74429,37148,很不错{:大笑:},0,2021-09-01
771,77232,36981,这应该是试水车型吧,0,2021-09-14
772,73334,36981,就知道我选海豚顶配没有错，是我想要的精致小车,0,2021-08-26
773,73293,36981,城市代步利器~ 设计感还是不错的，但是说真的，车机让我“出戏”了,0,2021-08-26
774,73054,36981,不错，秒杀飞度了,0,2021-08-25
775,73042,36981,远近光差不多,0,2021-08-25
776,73035,36981,高级,0,2021-08-25
777,73026,36981,看好海豚，看好纯电平台3.0，除了坚守铁锂电池能量密度低了点，别的方面都挺好！,0,2021-08-25
778,72976,36981,好期待！快点上市！,0,2021-08-25
779,72975,36981,评测很详细，辛苦了,0,2021-08-25
780,72974,36981,"期待顶配，零五十2.9s还是挺快的
",0,2021-08-25
781,77233,36976,这辆车蛮好的，为了LV1尽力了。,0,2021-09-14
782,72971,36976,没有一个数据,0,2021-08-25
783,72930,36976,6座的DM-i   车型有没？,0,2021-08-25
784,72848,36976,等换代吧,0,2021-08-24
785,72825,36976,这文章写的太牛了{:牛:}{:牛:}{:牛:},0,2021-08-24
786,77234,36835,这辆车蛮好的，为了LV1尽力了。,0,2021-09-14
787,77238,36798,这辆车蛮好的，为了LV1尽力了。,0,2021-09-14
788,71938,36798,这简直就是浴皇大帝,0,2021-08-18
789,71921,36798,其实一直挺喜欢凯迪拉克的，怀念我的ATS,1,2021-08-19
790,71307,36686,欢迎扫码添加回复“海豚”即可加入【新出行-比亚迪海豚汽车交流群】，与更多的厂商大佬、资深媒体以及车主朋友一起交流喔~,0,2021-08-16
791,77239,36686,这辆车蛮好的，为了LV1尽力了。,0,2021-09-14
792,73497,36686,您的意思现在买车明年也能通过ota更新全新的os么？还是说明年要改车机,0,2021-08-28
793,71386,36686,侧面还可以,0,2021-08-17
794,71375,36686,这个车在小车级别还是有竞争力的,0,2021-08-17
795,71320,36686,我记得宋plus dmi的360画质不是已经更新到很清楚了吗，到海豚又退回去了啊？,0,2021-08-17
796,71318,36686,车机系统有点小期待,0,2021-08-17
797,71311,36686,期待一下骑士版,0,2021-08-17
798,71310,36686,这轮毂想起了ID3,0,2021-08-17
799,71306,36686,先赞后看，伟健老师NB,0,2021-08-17
800,77240,36066,这辆车蛮好的，为了LV1尽力了。,0,2021-09-14
801,70097,36066,三百匹，6.6也不知道咋调出来的,0,2021-08-09
802,69922,36066,这个大尾翼可是太吸睛了,0,2021-08-09
803,77241,36043,这辆车蛮好的，为了LV1尽力了。,0,2021-09-14
804,75789,36043,这个很可爱了,0,2021-09-07
805,71000,36043,很帅气,0,2021-08-13
806,69767,36043,麻雀虽小五脏俱全,0,2021-08-07
807,69766,36043,外观说说实话把我打动了,0,2021-08-07
808,69763,36043,6种颜色选项 购买选择性非常大,0,2021-08-07
809,69762,36043,设计还是非常漂亮 功能齐全,0,2021-08-07
810,69761,36043,外观很卡哇伊,0,2021-08-07
811,69760,36043,功能非常全面,0,2021-08-07
812,69719,36043,科幻的外观，最重要的是可以自动驾驶，小姐姐们的最爱,0,2021-08-07
813,75790,36024,威马是啥背景啊？,0,2021-09-07
814,74249,36024,L4的级别可不是盖的，全球首款L4量产车。,0,2021-08-31
815,71002,36024,新出行都有水军吗{:捂脸:}，这评论看的好尴尬,0,2021-08-13
816,70439,36024,以前觉得这种无人驾驶只能在电视剧中看看，现在看来威马W6把这高科技技术搬到了现实生活中来了,0,2021-08-11
817,70438,36024,让车辆自己去停车，这要是在以前是想都不敢想，但威马W6做到了,0,2021-08-11
818,70436,36024,有了AVP功能后，新手司机也不用担心倒车停车难的问题了,0,2021-08-11
819,70435,36024,真正体验到了什么叫呼之即来，挥之即去，威马W6，牛,0,2021-08-11
820,70434,36024,有了威马W6的AVP功能之后，确实是不用担心车子没地方停车了,0,2021-08-11
821,70431,36024,以前觉得无人自主泊车不太安全，现在看到威马W6造的这么好，完全打消了我的顾虑,0,2021-08-11
822,70430,36024,确实是智能化配置很丰富，远程遥控开启车辆，自动泊车，遥控泊车功能齐全还好用,0,2021-08-11
823,68271,35898,主要还是看各工况运行转换的衔接情况调教得怎么样，希望做得不错，再推动比亚迪继续升级，以后让人忘了两田混动。,0,2021-08-01
824,68203,35898,电池容量多大？,0,2021-08-01
825,68197,35898,看起来不错啊，15万以下？,0,2021-08-01
826,68166,35898,数据是唐的不是宋的,0,2021-07-31
827,68116,35898,不错,0,2021-07-31
828,75791,35870,价格肯定很高,0,2021-09-07
829,68733,35870,好看呀,1,2021-08-03
830,68705,35870,第五部分wltp写成了wlpt 还有cd是风阻的缩写，不是单位！不是单位！不是单位！,0,2021-08-03
831,68439,35870,短车头短车尾的造型按道理内部空间应该很大啊。,0,2021-08-02
832,68409,35870,大号飞度的比例，奔驰真是自砸招牌，还花钱请人吹自己{:大笑:},0,2021-08-02
833,68368,35870,看见EQS都是小板凳我也就放心了,0,2021-08-02
834,68355,35870,这个评价可不低,0,2021-08-02
835,68335,35870,这么牛批 得卖多少钱,0,2021-08-02
836,68321,35870,造型卡罗拉,0,2021-08-02
837,68316,35870,奔驰的电机效率做的不错啊， 780km WLPT续航可以的,0,2021-08-02
838,124956,35718,这车难产，如果上市卖不出去，老贾故事终结d,0,2022-01-16
839,75792,35718,和高合有点像,0,2021-09-07
840,71003,35718,比高合帅多了，不知道贾老板什么时候回国{:奸笑:},0,2021-08-13
841,67089,35718,前脸被小鹏抢先啦😄,2,2021-07-26
842,75793,35659,希望持续ota吧,0,2021-09-07
843,66557,35659,你的速度真快啊，伟建,0,2021-07-22
844,66521,35659,语音不错,0,2021-07-22
845,66500,35659,太帅了,0,2021-07-22
846,66471,35659,我想问，朝东没有派对是啥？小P连自己老板都认识？,0,2021-07-22
847,66468,35659,周末北京不去玩玩？,0,2021-07-22
848,66466,35659,伟健老师好快喔,0,2021-07-22
849,66543,35573,油耗多少,0,2021-07-22
850,66000,35573,华为的自动驾驶辅助，没给赛力斯吗？那就只剩下“寂寞”了！！{:担忧:}{:担忧:}{:担忧:},0,2021-07-21
851,65999,35573,和华为合作共赢,0,2021-07-21
852,65996,35573,SF5四驱版。车长不理想one短，车重大于理想one重。这车的轻量化。应该不太好。,0,2021-07-21
853,65994,35573,伟健老师辛苦了,0,2021-07-21
854,70316,35571,很怀疑 极氪座椅通风线是不是接反了 ， 吸风…,0,2021-08-11
855,67121,35571,实体钥匙除了能秀下自己有车，带着真心累赘不方便{:微笑:},0,2021-07-26
856,67030,35571,能量密度这块，是不是搞混了？俩100度的不一样，反倒和86度的一样！,0,2021-07-25
857,66602,35571,请问001有哨兵模式么？露营模式开空调时，日行灯能关闭么？,0,2021-07-23
858,66600,35571,后排座椅中间位置凸出，根本无法长时间乘坐，求设计师看见一下，望改进！,0,2021-07-23
859,66485,35571,请问电产圆线有经过官方证实吗,0,2021-07-23
860,66447,35571,如果电动门可以遥控开启是不是会方便很多。这样我随时能掌握开门,0,2021-07-23
861,66420,35571,还有两个月交车，时间不多了，@吴颖 @吴佩频道 不知道为什么空气悬挂版本为什么还没有任何消息，未调试好？还是不可逆转的bug？实在疑惑。,0,2021-07-22
862,66393,35571,吉利增加尺寸，反而拖累了续航，反而车重成本，电池成本都增加了，，现在车友还不卖账，觉得车太大不好停车，觉得别的牌子100度电可以跑800km续航，其实大家估计真的不在乎是不是c级车，所以为什么吉利不出紧凑型呢，吃力不讨好，不能理解,1,2021-07-22
863,66389,35571,"有时候我不理解吉利
1:为什么，要造这么大尺寸的车，尺寸大了，2.4吨，反而拖累了电池续航，，造一个跟汉，小鹏，特斯拉，一样的紧凑型不香么，成本减少，车重减轻，86度跟100度电池还可以多增加续航，这也是",0,2021-07-22
864,65718,35302,不知大众咋想的，6座配置只能顶配没有补贴，理想one的数据已经证实了这个用户群对6座的偏好。,1,2021-07-19
865,65584,35302,感觉还挺强的，感觉车的交通工具的部分做得挺好，就是车机感觉弱了一点，还是10年前的感觉。,0,2021-07-19
866,65569,35302,还挺喜欢这个抬头显示的效果的,0,2021-07-19
867,65568,35302,好长，看完了！这台车你还别说，对大众粉来说还是挺超值的，你想想，你买台大众7座SUV燃油的，得多少钱？,0,2021-07-19
868,65556,35302,150kw电机。。。0-100多少,0,2021-07-20
869,72418,35275,可以接受！,0,2021-08-22
870,64892,35275,轮毂的感觉像是跑车，不知道是不是这么定位的,0,2021-07-15
871,64890,35275,大溜背是我最喜欢的造型，可以可以,0,2021-07-15
872,64889,35275,降低风阻的设计可真是用心了，不是一般厂家可以做出来的,0,2021-07-15
873,64888,35275,碳纤维的材质，少见啊，成本太高了，真是下血本,0,2021-07-15
874,64887,35275,有被这个交互式的大灯萌到，啥时候可以买啊,0,2021-07-15
875,64886,35275,大灯的造型和分类也太多了吧，好可爱,0,2021-07-15
876,64885,35275,想定制一个520的专属标可以嘛！,0,2021-07-15
877,64884,35275,7款颜色选择也太多了吧，好喜欢那个黄,0,2021-07-15
878,64883,35275,要我买肯定买最大续航的,0,2021-07-15
879,75794,35045,前脸还是很帅的,0,2021-09-07
880,71095,35045,我也试驾过ID4，开了一个小时。D/B档位切换带来很多驾驶乐趣，续航真的靠谱。就只有这两个能分享的，其它方面都比较平庸。,0,2021-08-14
881,67014,35045,电动自行车我都不买鼓刹的，汽车你要我买鼓刹？,1,2021-07-25
882,65115,35045,这事也只有费大众干的出来     ,0,2021-07-16
883,63812,35045,鼓刹省钱吧，估计驻车制动也就这个可以搞定了吧。 省钱花在别的有价值的地方也挺好。,0,2021-07-10
884,63805,35045,不听不听，王八念经{:眯眼看:},0,2021-07-10
885,63417,35045,大众鼓刹的事情，一来是当年自己吹碟刹贬低其他对手的鼓刹现在遭到反噬，二来同价位其他电动车就没有用鼓刹的，大众独一家，不喷大众喷谁？,1,2021-07-08
886,63415,35045,够用是真的够用，节省成本也是真的节省,0,2021-07-08
887,63411,35045,鼓刹也能接受,0,2021-07-08
888,63375,35045,够用就够了么？正好考到一本线和超过一本线50分是同一个概念？,0,2021-07-08
889,61800,34384,"大惊小怪，这款式方向盘存在n年了，特斯拉是唯一敢用的，为什么？因为他骨子里就为了眼球不顾安全
",0,2021-07-01
890,61799,34384,大惊小怪，这款式方向盘存在n年了，特斯拉是唯一敢用的，为什么？因为他骨子里就为了眼球不顾安全,0,2021-07-01
891,59962,34384,方向盘一旦转动位置，按键就不好找了，多媒体方面可以用语音，但特斯拉语音系统没那么强大,0,2021-06-24
892,59662,34384,特斯拉在颠覆传统习惯上面越走越远，但也可能离未来越来越近吧,0,2021-06-23
893,59560,34384,不能搓轮了。不买了,0,2021-06-23
894,59508,34384,国内法规不允许这种异性方向盘，不然国内早有车企生产了，所以卖到国内版本肯定是普通形状的,0,2021-06-23
895,59459,34384,的确特斯拉每次都的革新上都是对老车主习惯上的挑战，还无法绝对的去评价是好是坏。现在的命题是越简单反而增加学习成本，去减少过去的惯性驾驶习惯。不然就会丢锅给车子本身的问题。人性都是不会说自己有问题的。,1,2021-06-23
896,61265,34246,呵呵。,0,2021-06-29
897,60907,34246,内外都能上8分吧，智能不知道咋样,0,2021-06-28
898,60841,34246,车机用的8155还是820啊，,0,2021-06-27
899,60151,34246,永磁同步电机吧...{:担忧:},0,2021-06-25
900,60112,34246,其实只有70科技值得买，其他都很一般，另外三个月后大概率有优惠政策，或者送一些选装，对比AION v，目前已经有价格优惠，落地和s价格差不太多了,0,2021-06-25
901,60041,34246,"1.按照埃安的操作，产能上来以后应该还有降价空间。
2.目前这个价位上，aian s plus还是很有性价比的，选择不多。等差不多价位的小鹏p5，比亚迪汉dmi，以及更便宜的海豚上市以后，这个价格不一定很有竞争力。
3.如果不选装变色玻璃，但那块玻璃面积没有变小！后排乘客肯定会很晒，如果在广东或者后排经常有人，建议还是选上比较好",0,2021-06-24
902,59997,34246,价格区间差距太大不好。如果买低配的人很多，那么买顶配的人心里会怎么想。我花21万买的顶配（含选装），开出去跟你花14万买的低配看不出区别，那我不是太冤大头了吗。原本想买顶配（含选装）的人权衡一番后也被劝退了。,0,2021-06-24
903,59950,34246,等等吧 主要是埃安s烧了好多。,0,2021-06-25
904,59898,34246,这配置价格，感觉是要打价格战了{:大笑:},1,2021-06-24
905,59890,34246,配置、颜值、续航都拉满，给了消费者更强力的选择，也不给对手留活路啊{:奸笑:},0,2021-06-24
906,59199,34224,这车标配抬头显示？？？,0,2021-06-23
907,59143,34224,系啊,0,2021-06-23
908,94445,33778,北京冬天续航怎么样？,1,2021-11-10
909,68220,33778,高速上开120左右，也高能跑400公里左右。耗电15.1km。,0,2021-08-01
910,63320,33778,充电测试，换一个大功率的吧，不然意义不大,0,2021-07-08
911,63300,33778,哎，几何系列，要是外观造型好一点，aion S 和 秦plus ev的销量，根本上不去{:捂脸:},0,2021-07-08
912,61828,33778,双电机的极氪001要是也这么稳就香爆了,0,2021-07-01
913,58313,33778,据说7.13下线一批车，不知道有没有我的白色ap,0,2021-06-21
914,56740,33778,这么扎实？,0,2021-06-16
915,56605,33778,真 续航，不是吹的,0,2021-06-16
916,56574,33778,几何真厉害，说实话，以前一直对几何印象不好，整一堆续航比赛。看都看的看。没有谁家续航是靠比赛比出来的第一，只能靠实测。感谢新出行的实测。向几何道歉{:抽烟:},0,2021-06-16
