,targetId,userId,userName,cmtContent,time
8859,2655782,334694,期待好运,"评论区<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_27.png"" class=""xcp_face_img_0"" />",2020-01-06
8860,2655682,81791,爱克赛拉,精辟！大众粉会说：车是拿来开的，不是拿来撞！,2020-01-06
8861,2655602,44336,mjj0314,谢谢指教，思域，inspire确实也不行,2020-01-06
8862,2655190,106841,猪宰天下,不敢买了,2020-01-04
8863,2655100,1207,Shell(ZMShellZZ),是否因為中國太多像你一樣的消費者？,2020-01-04
8864,2655099,1207,Shell(ZMShellZZ),說大眾總離不開“高級”這個梗？,2020-01-04
8865,2654466,89258,fishman_wh,任何被神话的品牌终将跌落神坛，因为厂家塑造形象是为了赚钱的不是做圣人的，捧的越高，越能躺着赚钱，一旦能轻松赚钱了自然就不会太厚道，最终都会露出真面目！那些现在风光还能加价的品牌，几年过后看看会怎样吧！每个品牌都有优点，无限放大一些优点，神话品牌确实是厂家营销的成功，但加价还要去买的只能是消费者的失败！除非在一个绝对垄断、消费者没有选择的市场。,2020-01-02
8866,2654310,268211,ForeverLove,大众重新定义了高级！,2020-01-01
8867,2654176,448041,专怼车托,大众。滚出去。,2019-12-31
8868,2654169,450414,东南西北？！,"比帕萨特强一丢丢，刚及格<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_20.png"" class=""xcp_face_img_0"" />",2019-12-31
8869,2653878,6129,传说中的维托,只要不撞，就是好车,2019-12-31
8870,2653849,310660,huyanping,撞的这么惨烈，销量还是这么好,2019-12-31
8871,2653680,61841,njsgbc,"中保研可以再出一个等级，就用字母R，取Rubbish的首字母，帕萨特早已饥渴难耐<img src=""https://res.xincheping.com/images/2017/pl/emoji/g0010.gif"" class=""xcp_face_img_2"" />",2019-12-30
8872,2653657,239,老富康,还有附赠一键火化增值包,2019-12-30
8873,2653394,113967,phoenix05056,评论区比评测内容精彩多了。,2019-12-29
8874,2653294,116126,没有完美的人,同级标杆车型,2019-12-29
8875,2653255,230754,hai0016,老气横秋的内饰,2019-12-29
8876,2653223,345435,阿修,就是不知道比性能车帕萨特的碰撞成绩如何！~,2019-12-29
8877,2653215,458950,XCP屠晓濛,"哇，我就是看个热闹，我太难了<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_6.png"" class=""xcp_face_img_0"" /> 话说我最近准备了一大堆Type-R车型，准备拍摄，有没有兴趣呀 <img src=""https://res.xincheping.com/images/2017/pl/emoji/g0010.gif"" class=""xcp_face_img_2"" />",2019-12-29
8878,2653204,350576,影之静,这前脸真是象邻克,2019-12-29
8879,2653193,57327,懂得寂寞,为了让车主更好的扑街,2019-12-28
8880,2653189,20002,境水微澜,这前脸隔栅大灯怎么让我恍惚见感觉看到了荣威i6？,2019-12-28
8881,2653171,81034,wwx1225,先去中保研报个到再说。,2019-12-28
8882,2653166,118953,kkck,高级的送命车,2019-12-28
8883,2653159,276987,愚公移山2008,估计25%偏置碰撞会和帕萨特一个德行！,2019-12-28
8884,2653157,265878,淡然之蓝,不是一直都高级吗？,2019-12-28
8885,2653145,124998,前营足协,还精彩呢，这个段子都改烂了，啥事都往这个段子上套，很老套的段子了。,2019-12-28
8886,2653139,370481,1485790424358,没有看那个国产PST的25%碰撞视频》？,2019-12-28
8887,2653081,387491,一个本田忠实粉,最近大众粉心里焦躁不安啊,2019-12-28
8888,2653046,459317,梁磊18980512527,"对的我也关注迈腾，看了中保研的测评一哈兴趣就不大咯！！<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_11.png"" class=""xcp_face_img_0"" /><img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_11.png"" class=""xcp_face_img_0"" />",2019-12-28
8889,2653040,29028,黄花小伙子,我来评论区就想看到碰撞测试怎么评价的,2019-12-28
8890,2653015,65590,飘雪巴黎,赶脚还是之前的一键火化功能好一点，至少没那么受罪,2019-12-28
8891,2653006,55654,wgzwp,中保研,2019-12-28
8892,2652999,30208,翰墨南郭,这一段能排在今年十大段子之内,2019-12-28
8893,2652997,30208,翰墨南郭,你这样光明正大的挑事情呢,2019-12-28
8894,2652975,453737,Qin2019,"是的，大众比较高级<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_5.png"" class=""xcp_face_img_0"" />",2019-12-28
8895,2652960,276987,愚公移山2008,轮圈造型有点闹得慌-----------------,2019-12-28
8896,2652942,58330,hsbbko,什么？27万的车都没有L2级自动驾驶辅助？,2019-12-27
8897,2652939,67888,奔驰滴蜗牛,好车不等于碰撞测试成绩好。,2019-12-27
8898,2652916,82786,节操多少钱一斤,被捧得有多高，这次就要摔得有多惨，安全本来就不是一个应该被讨论的底线问题,2019-12-27
8899,2652913,326980,四川冠军,多高级？90度变91度？,2019-12-27
8900,2652903,228869,昆明老表,这个应该是从孔乙己那段改编来的，的确很精彩！,2019-12-27
8901,2652902,228869,昆明老表,呵呵！小时候想做鲁迅那样的人，长大后却活成他笔下那样的人，制度使然！让更多曾今热血的人活成了麻木的人！,2019-12-27
8902,2652889,220523,duguqihang,可以换头像了,2019-12-27
8903,2652888,88310,吉娃娃们死全家,全村吃饭跟icu的区别啊,2019-12-27
8904,2652886,90205,无敌兵哥,纸糊的辣鸡盒子车？所以啊，中年人最悲哀的就是，变成了当初那个自己最讨厌的样子……,2019-12-27
8905,2652882,125993,hozin,全世界都在骂，你在这吹，呵呵。,2019-12-27
8906,2652878,220523,duguqihang,迈腾：帕萨特的锅为什么要我背？,2019-12-27
8907,2652877,455063,鱼不在路上,"赶上了<img src=""https://res.xincheping.com/images/2017/pl/emoji/g0010.gif"" class=""xcp_face_img_2"" />",2019-12-27
8908,2652875,455063,鱼不在路上,太秀了，不去写些个新小说，可惜了这才华,2019-12-27
8909,2652874,220523,duguqihang,"<img src=""https://res.xincheping.com/images/2017/pl/emoji/g0010.gif"" class=""xcp_face_img_2"" /><img src=""https://res.xincheping.com/images/2017/pl/emoji/g0010.gif"" class=""xcp_face_img_2"" /><img src=""https://res.xincheping.com/images/2017/pl/emoji/g0010.gif"" class=""xcp_face_img_2"" />",2019-12-27
8910,2652873,455063,鱼不在路上,说好的本田粉呢？怎么，现在都是脚踩N条船的吗？,2019-12-27
8911,2652871,369217,XCP运营菌,迈腾：我太难了~,2019-12-27
8912,2652866,414775,旅游公路123,内饰还是那个内饰，外观还可以,2019-12-27
8913,2652862,428652,北辰,这车不错,2019-12-27
8914,2652861,64838,骑着骆驼牵悍马,大众已经不是大众，丰田还是那个丰田,2019-12-27
8915,2652857,67179,NOXIII,"所以说帕萨特能得P，是因为中保研的最低评价只有P<img src=""https://res.xincheping.com/images/2017/pl/emoji/g0010.gif"" class=""xcp_face_img_2"" />",2019-12-27
8916,2652855,11258,ultramz,哈哈哈 ,2019-12-27
8917,2652845,311773,led大屏幕,108财神节，我的新年“钞”能力，全民瓜分亿万金豆，天天领车服务券！,2019-12-27
8918,2652844,275206,passover,这个风头登这种文章，呵呵，厂家是怎么想的？哈哈哈,2019-12-27
8919,2652837,220523,duguqihang,百分之25的成绩只是分四个段位，但是具体数字看，帕萨特的A柱一骑绝尘的44分 比第二名那四个24高得多，思域B柱的84比起第二名的80还是高不了太多,2019-12-27
8920,2652836,220523,duguqihang,迈腾的百分之25还勉强能看 起码也是个M 数值是12 帕萨特那个不但是P 而且是超越了宝骏510和比亚迪宋MAX的P 达到了44的数值，第二名是四个24的 宝骏510 比亚迪宋MAX 奔腾 智跑等等，帕萨特简直就是P中的战斗机。。。。 ,2019-12-27
8921,2652832,375519,ljyx,淡定！意向车主没几个会看车评网的！,2019-12-27
8922,2652830,82882,会蹦的蚂蚁,"小撞不用修，大撞不用救，这车就是高级<img src=""https://res.xincheping.com/images/2017/pl/emoji/g0010.gif"" class=""xcp_face_img_2"" />",2019-12-27
8923,2652829,6129,传说中的维托,思域无所谓了，能顶着发机油的1.5T发动机买车的都是真爱，也不会再多在乎一个碰撞B柱问题了,2019-12-27
8924,2652828,6129,传说中的维托,确实高级，碰撞成绩比同平台的帕萨特好,2019-12-27
8925,2652827,82010,zhangjunhong,比起丰田那些杀马特外形的车，这车好看耐看多了，怪不得中国大众销量是丰田两倍都不止。,2019-12-27
8926,2652814,451951,＂东尐♂,外观还行,2019-12-27
8927,2652798,59472,诺亚方舟66,越来越好越高级,2019-12-27
8928,2652797,276046,熄火超车,"我们遇到什么碰撞测试也不要怕，微笑着无视它！消除碰撞M成绩的最好办法就是无视成绩！没毛病吧？无视就完事儿了！奥里给！<img src=""https://res.xincheping.com/images/2017/pl/emoji/g0010.gif"" class=""xcp_face_img_2"" />",2019-12-27
8929,2652795,11258,ultramz,P和M的区别而已吧... ,2019-12-27
8930,2652794,418252,1511446125902,请全村人吃饭的利器,2019-12-27
8931,2652792,123747,ppppppppp,迈腾这次改款前测试过，25%比帕萨特好几个段位 ,2019-12-27
8932,2652790,450676,车迷星乐,听说很“安全”,2019-12-27
8933,2652778,76282,sfxmaoshiba,大众车都高级，捷达和桑塔纳都高级,2019-12-27
8934,2652775,293422,northernmeteor,思域貌似测试的时候B柱都撞断了，不也一堆人喊“神车”呢么，大众这样应该也不影响销量。,2019-12-27
8935,2652772,453073,阿克琉斯,只要是大众汽车，国内不愁卖。,2019-12-27
8936,2652770,435372,arthur_4_3,抓紧来洗地啦？？高级人人人,2019-12-27
8937,2652766,255717,myspitfire,"试车时候是不是要戴头盔<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_27.png"" class=""xcp_face_img_0"" />",2019-12-27
8938,2652762,453566,小零同学,写这么多不如送一辆直接撞一下,2019-12-27
8939,2652757,80546,Draq,中保研能G吗,2019-12-27
8940,2652743,250512,kyzy00924,"A柱还是那个A柱 手动狗头<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_27.png"" class=""xcp_face_img_0"" />",2019-12-27
8941,2652740,287664,云上日子,好车,2019-12-27
8942,2652738,11258,ultramz,"对的A柱还是那个A柱<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_27.png"" class=""xcp_face_img_0"" /> ",2019-12-27
8943,2652734,460028,真永远_4_2,"我主要是进来看评论的<img src=""https://p.xincheping.com/201710/b7/dim23x23_9fa1f72f68447b8b2514639f3fd997.png"" class=""xcp_face_img_0"" />",2019-12-27
8944,2652730,244072,danis132,中保研的迈腾成绩和帕萨特比起来， 迈腾不算扑街了，帕萨特才是扑街的那一个，迈腾心里想的是，总算有垫背的了。,2019-12-27
8945,2652721,228869,昆明老表,"秀儿，角度刁钻！语言犀利！来赐座！<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_27.png"" class=""xcp_face_img_0"" />",2019-12-27
8946,2652720,454689,小小毛_3_1,谢谢分享,2019-12-27
8947,2652717,228869,昆明老表,"咦！新车评隔壁文章，不是刚刚拿了个5星半，准六星的碰撞成绩吗？（狗头保命<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_33.png"" class=""xcp_face_img_0"" />）",2019-12-27
8948,2652714,434581,lsdauto,"我就是，感谢中保研<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_20.png"" class=""xcp_face_img_0"" />",2019-12-27
8949,2652712,72623,NACVT,碰一下，和帕萨特比比,2019-12-27
8950,2652710,295914,壹舞柒叁,大众还是那个大众……,2019-12-27
8951,2652704,81058,开心果吃完不开心,这个我记得也碰撞了，不是这个动力，低配的那个，要不帕萨特好，低配有侧气帘，25%成绩是，在国内大众车中算是不错的了。,2019-12-27
8952,2652700,77952,小柒殿下,软文性质 ,2019-12-27
8953,2652696,113542,迈凯伦P1,人群都是扎堆的,2019-12-27
8954,2652691,88170,songgz,就是25%碰撞，A柱断裂的那辆车吗？ 不安全，何谈高级 ,2019-12-27
8955,2652668,133882,寒古2010,你这说的也不严谨，思域，雅阁王的碰撞结果也不咋滴，目前丰田的碰撞结果还不错。,2019-12-27
8956,2652663,228869,昆明老表,其实嘛，大众系列的优惠，在我国那么多城市幅度还真是千差万别，西南三省，也就在1.8-2.2之间，听说北京是5万起，所以，网友们在谈论这个时，经常会杠起来。,2019-12-27
8957,2652658,39307,笑春风,好车，高级，懂得中国人的心。,2019-12-27
8958,2652652,120274,enician,GTE缩小电池做一个HEV车型如何呢？,2019-12-27
8959,2652647,15056,五档起步,这车很高级,2019-12-27
8960,2652641,282332,查拉图斯特拉,超过25万去隔壁搞个CT5不香？S60不香？ 哦你说你也有5万起步优惠？那可以回头看看。（笑 ,2019-12-27
8961,2652640,386144,♂,方向盘漂移的那种吗？,2019-12-27
8962,2652634,229258,andysho,这不是最近的“网红车”么,2019-12-27
8963,2652631,339015,Bao豹先生,希望比新帕萨特好,2019-12-27
8964,2652630,278768,机智的刘攀攀,不知道碰撞成绩怎么样,2019-12-27
8965,2652629,44336,mjj0314,德系现在节操沦陷，还是买日系或国产吧，起码更安全。,2019-12-27
8966,2652628,438399,汽车之小胖子,信仰比安全重要 哈哈哈哈哈,2019-12-27
8967,2652627,88310,吉娃娃们死全家,碰一碰试试，是不是跟拍死他一样的,2019-12-27
8968,2652603,1528,Nbblue,有电驱动的车确实比较高级,2019-12-27
8969,2652599,453331,阿勒泰在,不愧是B及车的标杆汽车。,2019-12-27
8970,2652596,391117,不够姣好的人,看GTE卖的怎样吧,2019-12-27
8971,2652592,268211,ForeverLove,能碰个G看看吗😄,2019-12-27
8972,2691798,441965,JackySky,真漂亮啊,2020-04-21
8973,2681760,452305,孤烟68587,挺好看的啊,2020-03-27
8974,2681714,453737,Qin2019,很少,2020-03-27
8975,2671896,451132,孤烟_4_1,挺好看的,2020-03-01
8976,2658788,64060,馍馍,这个车确实外观不错，很容易吸引键盘侠，但是小毛病时有发生,2020-01-16
8977,2654188,414775,旅游公路123,运动范儿十足,2019-12-31
8978,2653220,276987,愚公移山2008,造型还是很漂亮的------------,2019-12-29
8979,2653119,106841,猪宰天下,始终小众,2019-12-28
8980,2652985,52491,罗马假日,新生不敢说，不死就是延续,2019-12-28
8981,2652542,310660,huyanping,一样卖不好,2019-12-26
8982,2652469,460003,宇宙超级无敌美少女,加速踏板踩到底的时候，自己都被吓到了,2019-12-26
8983,2652466,460003,宇宙超级无敌美少女,"北京的新能源号都拍到2028年了<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_6.png"" class=""xcp_face_img_0"" />",2019-12-26
8984,2652465,460005,Louis.subvert,私信我给你提供搬砖岗位,2019-12-26
8985,2652464,460004,DW·王大葱头,捷豹车向来动感十足，ipace更是外观好看，有种回到未来的赶脚，加速更 不用说，看好它,2019-12-26
8986,2652414,460009,Kate,"OMG 这款车竟然在有如此出色的黑科技加身的同时还拥有如此出色的外观，也是amazing了，一定要去体验一下！！！<img src=""https://res.xincheping.com/images/2017/pl/emoji/p0005.png"" class=""xcp_face_img_1"" />",2019-12-26
8987,2652411,460006,FXL_3_1,外观和颜色真的好看啊，还有这么多黑科技，很棒！,2019-12-26
8988,2652410,460008,小拧巴cookie,蓝色的巨好看，特别高端跟运动，试驾过一次，开起来很轻、很舒服，很多设置也特别人性化，等我有新能源号了，买它！,2019-12-26
8989,2652409,460007,田扬,特斯拉一大块触摸屏杵在那里，感觉多少有些太暴力和偷懒了，反观捷豹这俩旋钮，还挺有操作趣味的,2019-12-26
8990,2652401,460005,Louis.subvert,"性能，真的太棒了，去4S店试驾过，真的太猛了，开到马路上非常有信心，而且外观真的很漂亮，太喜欢了。<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_3.png"" class=""xcp_face_img_0"" />",2019-12-26
8991,2652400,460003,宇宙超级无敌美少女,我的评论呢~~~,2019-12-26
8992,2652397,460004,DW·王大葱头,"捷豹I-PACE好帅，豪华品牌续航里程最长的了吧！努力搬砖攒钱买下它<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_37.png"" class=""xcp_face_img_0"" />",2019-12-26
8993,2652395,460003,宇宙超级无敌美少女,红色真的太好看了！开在路上，回头率绝对杠杠的！,2019-12-26
8994,2652374,268211,ForeverLove,这是驼背的豹子吗,2019-12-26
8995,2652241,80546,Draq,这车很好，但是就是不推荐买,2019-12-26
8996,2652219,81831,xx1022116,请长测,2019-12-26
8997,2652214,220166,tilen,被做工毁了的一个品牌 ,2019-12-26
8998,2652176,453073,阿克琉斯,本来半死不活…触电后…直接歇菜。,2019-12-26
8999,2652049,107260,corrox,建议一开始就说价格，免得我还得看这么大段的广告,2019-12-25
9000,2651986,90205,无敌兵哥,额……我是说，它的汽油车型，基本都很重,2019-12-25
9001,2651939,69035,banshee0002,真爱啊，买这个的,2019-12-25
9002,2651938,458297,Rokkor,I-Pace电池很重,2019-12-25
9003,2651922,458950,XCP屠晓濛,看看这个外观，这才是SUV+Coupe应该有的样子，真好看,2019-12-25
9004,2651883,1198,xuky1983,你可以想想轻的那些车，真的结实吗？,2019-12-25
9005,2651881,1198,xuky1983,新日涉水深度可以达到100cm，网上照片多的是,2019-12-25
9006,2651876,90205,无敌兵哥,很奇怪，一个卖点是铝合金的品牌，往往造出来的车子却是同级偏重的,2019-12-25
9007,2651863,56303,移公愚山,据我所知，很多东西触电之后脑子都不好使了。,2019-12-25
9008,2651859,451951,＂东尐♂,电豹,2019-12-25
9009,2651851,287664,云上日子,好车,2019-12-25
9010,2651842,454689,小小毛_3_1,谢谢分享,2019-12-25
9011,2651823,276987,愚公移山2008,英伦加阿三，输在中国人印象上了！,2019-12-25
9012,2651819,339015,Bao豹先生,电豹,2019-12-25
9013,2651792,81831,xx1022116,反正都买不起，还有里程焦虑症。,2019-12-25
9014,2651787,30208,翰墨南郭,这就是为了自己爽买单的，哈哈,2019-12-25
9015,2651769,37283,XCP曾昭庆,还有四环呢……,2019-12-25
9016,2651744,39307,笑春风,估计电池包是天价,2019-12-25
9017,2651742,293422,northernmeteor,这应该是和奔驰EQC维二的传统车企的豪华品牌电动SUV吧？,2019-12-25
9018,2651737,391117,不够姣好的人,不错,2019-12-25
9019,2730107,113936,刘思敏智深,但如果你想要自己开着过瘾，锐际又是唯二的两个选择之中的一个，那么还有一个是谁？,2020-07-17
9020,2712625,453737,Qin2019,这个是高频,2020-06-10
9021,2689707,452896,shui7280,天气真热,2020-04-15
9022,2682934,388365,1496535767230,动力就是猛,2020-03-30
9023,2681761,452305,孤烟68587,性价比不错,2020-03-27
9024,2681718,453737,Qin2019,哈哈哈,2020-03-27
9025,2680510,42273,鲅鱼,福特的操控向来不需要担心 锐界这种面包车开起来都不错 ,2020-03-24
9026,2679709,452896,shui7280,还行不行,2020-03-22
9027,2677050,462454,草原雪,才试驾了，真爽，这车确实是喜欢驾驶的人的首选，没有之一,2020-03-15
9028,2675873,372868,插秧,我猜，你的估计要打骨折,2020-03-12
9029,2673462,35454,大口鲶,感觉评价的非常客观。喜欢动力及操控的人，锐际是不二的选择。选顶配车型、南方人把四季胎换成夏季胎，再把225变成235就可以了。这样还可以增加几毫米的底盘高度，舒适性和刹车性能有较大提高。,2020-03-05
9030,2666417,329666,扬帆启航,还可以,2020-02-15
9031,2665345,220523,duguqihang,"昂科威2.0T也只要19.59W了<img src=""https://res.xincheping.com/images/2017/pl/emoji/g0010.gif"" class=""xcp_face_img_2"" /><img src=""https://res.xincheping.com/images/2017/pl/emoji/g0010.gif"" class=""xcp_face_img_2"" /><img src=""https://res.xincheping.com/images/2017/pl/emoji/g0010.gif"" class=""xcp_face_img_2"" />",2020-02-11
9032,2659970,329666,扬帆启航,福特的希望,2020-01-19
9033,2656178,220523,duguqihang,另外最近发现探界者2.0T的 优惠下来也就18万多了 ,2020-01-07
9034,2654280,297918,杨洋yy,这外观想起了很香的3008，拼性价比的锐际不看好，外观又想起了傻呵呵的马3，如果把皓影的壳子换到这个底盘上，，，干掉大众一点问题也没有啦,2020-01-01
9035,2653668,309030,hl1628,我只想了解，这个变速箱适不适合跑山？,2019-12-30
9036,2652391,220523,duguqihang,然而有什么用呢,2019-12-26
9037,2652362,6129,传说中的维托,你开过汉兰达，就知道锐界的操控确实好很多，呵呵。 福特打高调宣传刀锋悬挂那会儿，就埋下断轴的种子了，慢慢补救吧 ,2019-12-26
9038,2652201,451951,＂东尐♂,很一般,2019-12-26
9039,2652155,220523,duguqihang,坦白说 福特近一年不行都是在还债 以前蒙臭臭 翼虎断轴等 以及福特自己在走偏 比如配置不合理 打操控牌 某车之家还有人在说锐界比汉兰达操控好 一个七座SUV给我说操控好？卖不好真是活该 ,2019-12-26
9040,2651687,220523,duguqihang,比如CC那个女同学 先不怎么会开，停车停不好 用一下自动泊车，结果一个月不到就可以熟练的停侧方位了 博越那个朋友 先去乡下加班都得叫上我帮他开车，在车上本大爷开车他就在那玩语音，结果现在也不玩了，因为他觉得可以随手就一按空调按钮的事情，开口闭口呼叫博越（好像叫小博？）显得很中二 ,2019-12-24
9041,2651658,459911,scEbIbcYe5,"讲道理好吧？如果借您的思维逻辑我是不是也可以质问你收了其他广大车企多少钱？有意思吗这样？可惜我也不以这个讨生活，不过你说的确实是个好业务，应该问问福特为啥不发展这个？不说要去怎样诋毁竞争对手，起码可以及时解释澄清广大汽车爱好者关心关注的问题，还可以及时化解少数“枪手们”的恶意黑化<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_27.png"" class=""xcp_face_img_0"" /><img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_27.png"" class=""xcp_face_img_0"" />",2019-12-24
9042,2651653,390172,1496833786208,st版本还是值得一试。对我来说就差一个通风了，夏天太爱出汗了。再观望一下。,2019-12-24
9043,2651645,459911,scEbIbcYe5,"有功能可以显摆不也挺好的嘛<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_20.png"" class=""xcp_face_img_0"" />，当然，可能大家都是过了那个新鲜劲儿就不爱玩了<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_27.png"" class=""xcp_face_img_0"" />",2019-12-24
9044,2651639,6129,传说中的维托,福特给你一贴多少钱？ 也把我介绍进去吧，每贴收入拿到手就反你30%，怎么样？ ,2019-12-24
9045,2651631,72623,NACVT,看销量,2019-12-24
9046,2651622,220523,duguqihang,而且身边一个RX5 一个顶配博越也都有语音 感觉也都是给我显摆的时候用过，尤其是博越车主，提车的时候还是要我帮他开，等他熟练了之后，也是从来不用那个语音控制 所以说真心没有意思,2019-12-24
9047,2651611,220523,duguqihang,我可有爆粗口或者说不尊重你的地方？ 我是在阐述这事实，操控动力的车的市场很小的，所以说长安福特卖不好有道理的 ,2019-12-24
9048,2651607,220523,duguqihang,混点财富值嘛 今年兑换了12个台历和2个鼠标垫 汽车之家混了一个汽车之家的保温杯 和一个蓝牙耳机 一个汽车之家的抹车布 易车网混了一把伞 想当年我才学车买车多喜欢看这些论坛的 现在开了十万公里的车 各种品牌的车 嗯 三十万之内的吧 基本上都开过了 回过头看看 好多都是扯淡的东西，就如这个智能的玩意 当年我学车的时候 怀揣20万就在想学成之后买个Q3 还在天天研究配置，总想加钱要什么自动泊车，现在看看 完全是没有必要，朋友那个自动泊车的CC最大的作用就是被我召唤过来辅助教学教别人怎么侧面停车。 ,2019-12-24
9049,2651563,459911,scEbIbcYe5,"您随意！<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_27.png"" class=""xcp_face_img_0"" /><img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_27.png"" class=""xcp_face_img_0"" /><img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_38.png"" class=""xcp_face_img_0"" />",2019-12-24
9050,2651530,6129,传说中的维托,网上的我不管，福睿斯是我看见的，非常平坦的公路，福睿斯跪在路中间了，这是眼见为实。,2019-12-24
9051,2651506,459911,scEbIbcYe5,"嗯，你承认日系有断就行了，何必要把福睿斯拉进来？你看到它怎么跪的？非正常碰撞？个例还是批量？其实你在网络上输入每个品牌的每一款车+断轴，不管是日系德系还是其他的，基本都会有收获的<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_27.png"" class=""xcp_face_img_0"" /><img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_27.png"" class=""xcp_face_img_0"" />",2019-12-24
9052,2651502,459911,scEbIbcYe5,"智能化最好是按您想的思维弄更好<img src=""https://p.xincheping.com/201710/b7/dim23x23_9fa1f72f68447b8b2514639f3fd997.png"" class=""xcp_face_img_0"" /><img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_38.png"" class=""xcp_face_img_0"" /> 佩服您有这么多时间和精力来评价和回复这么多朋友的留言<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_38.png"" class=""xcp_face_img_0"" /><img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_38.png"" class=""xcp_face_img_0"" />，增加了平台的人气！ ",2019-12-24
9053,2651481,69035,banshee0002,您很显然不是这个产品、甚至是这一类产品的用户，该描述的之前已经描述过了，我没必要再进一步搞这个科普。 您很显然是一个乐于接受，用一个基本的方案来解决客户问题，不必考虑附加价值的。 互相尊重就好了。 ,2019-12-24
9054,2651463,220523,duguqihang,而且你看我的回复就主要集中在一堆人说锐际的配置高上面 我的观点就是锐际的动力操控四驱这些好 然而配置并不高 全系无钥匙是亮点 然而全系没有手机互联 后视镜加热这些 顶配才有座椅加热这些都是缺点。 至于说优点是动力操控这些 根据我推荐的结果(平均每年都有那么几位朋友找我推荐，上周才有人问我君越和速派怎么选) 如果我说这个车的优点是动力操控的话 人家往往都是回答 我要动力操控干什么？有没有省油可靠安静舒适（一般是看重其中一项或者几项）的车？ ,2019-12-24
9055,2651454,220523,duguqihang,这么说吧 这个语音的东西 第一也没有什么高科技 看我文章里的维特拉 我花1100安装的导航倒车影像一套就有语音 不过即使是我老爸那种老年人 也不喜欢这个语音 甚至于从来不用 所以说福特搞这个车载的东西 不如老老实实做手机互联来得实用 卖不好果然是有原因的 ,2019-12-24
9056,2651446,220523,duguqihang,我觉得你的脸皮也厚啊 翼虎没有这货皮厚不就行了？调侃都不懂你混什么论坛,2019-12-24
9057,2651433,220523,duguqihang,从交通法上来说是不建议单手操作开车 实际上挪一下手去开空调温度 风量 很简单 反而语音要开口说话 也一样分心,2019-12-24
9058,2651431,220523,duguqihang,然而既然用按键控制的话 这个语音控制有何意义？增加成本吗？挪不开手的情况是有 但是挪不开手去花一两秒弄一下空调按键吗？,2019-12-24
9059,2651430,220523,duguqihang,SUV卖操控？大约福特销量是要向马自达看齐吗？,2019-12-24
9060,2651429,220523,duguqihang,你说手动调温度上不去的要么是阻力感很差的手动空调 要么就是昂科威那种触摸屏的空调 你也说电动座椅了 自己按一下就好了 那么你要是调个座椅也要语音控制是什么感觉？智能化是往简单弄 而不是往复杂弄,2019-12-24
9061,2651384,6129,传说中的维托,日系断的时候，也影响销量了。不过没福特这样持续断。 前些日子，看到一个福睿斯在也在一条平平的马路上跪了，看来不止翼虎有这问题 ,2019-12-24
9062,2651334,459911,scEbIbcYe5,"那些年德系某车型跪了多少回，国家质检总局都出来说话了…也不会影响人家火爆的销量<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_27.png"" class=""xcp_face_img_0"" />这不现在还刚获得年度最佳紧凑型车呢<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_38.png"" class=""xcp_face_img_0"" /><img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_38.png"" class=""xcp_face_img_0"" />，日系断了也影响不大，生命力顽强不影响销量！好吧错了，我不应该停留在几年前的印象！",2019-12-24
9063,2651333,372868,插秧,我觉得你脸皮厚。翼虎的横向宽度，还比这货多一点点，你怎么说,2019-12-24
9064,2651318,220166,tilen,定位应该算是小众车 ,2019-12-24
9065,2651311,69035,banshee0002,不是这么回事…这不是非黑即白的单选。而是在消费者挪不开手、不想挪开手的时候多给一个选择。 像网络评论的风气，媒体评论给语音似乎就完全不能用按钮/触摸了，一通骂，这还看不出来是谁给谁听的吗 ,2019-12-24
